name,price
"Purée nature U, paquet de 1kg ",1.17
"Purée façon presse-purée MOUSLINE, 3 sachets de 125g ",1.19
"Purée de pomme de terre en flocons crème et noix de muscade MOUSLINE,3x65g, 195g ",1.33
"Purée mousline au lait, MAGGI, avec doseur sachets individuels, 4x31 soit 125g ",2.14
"Purée saveur à l'ancienne Mousline MAGGI avec doseur, 4 sachets individuelle de 31,25g 125g ",1.52
"MOUSLINE, produit nature, 3x65g soit 195g ",1.01
"Purée nature Maggi MOUSLINE, étui de 125g ",1.18
"Purée à l'ancienne crème et pointe de noix de muscade MOUSLINE, 4x125g ",1.15
"Purée nature Mousline, MAGGI, avec doseur, 4 sachets de 31,25g ",1.07
"Purée nature Maggi MOUSLINE, 4 étuis de 130g, 520g ",
"Purée nature bio MOUSLINE, 2x100g, soit 200g ",
"Purée Tendresse de Lait MOUSLINE, étui de 3 sachets, 375g ",1.63
"Purée nature Maggi MOUSLINE, 8 étuis de 130g, 1,04kg ",
"Préparation pour aligot d'Aveyron U SAVEURS, 185g ",1.81
"Riz long précuit 2mn UNCLE BEN'S, pochon de 250g ",1.23
"Riz à la provençale micro-onde U,  sachet de 250g ",
"Riz basmati nature micro-ondable 2 minutes U, sachet de 250g ",1.35
"Riz basmati au curry micro-ondable 2 minutes  U, paquet de 250g ",1.95
"Riz basmati curry&légumes express 2mn UNCLE BEN'S, étui de 250g ",2.35
"Riz micro ondable 2mn basmati UNCLE BEN'S, pochon de 250g ",
"Riz complet méditerranéenne 2min. UNCLE BEN'S micro ondable, 250g ",1.78
"Riz Cantonais micro-ondable 2 minutes U, sachet de 250g ",1.32
"Riz express 2mn tomate&huile d'olive UNCLE BEN'S, pochon de 250g ",
"Riz et Lentilles aux carottes 2min UNCLE BENS, micro-ondable de 220g ",1.37
"Riz micro ondable 2mn saveur méditerranéenne UNCLE BEN'S, pochon de 250g ",
"Riz express 2mn façon paëlla UNCLE BEN'S, pochon de 250g ",2.78
"Riz à la méditerranéenne 2min. bio UNCLE BEN'S, pochon 240g ",1.0
"Riz et lentilles au curry 2min UNCLE BEN'S, micro-ondale de 220g ",1.96
"Riz express 2mn aux champignons UNCLE BEN'S, pochon de 250g ",2.52
"Riz express 2 min. saveur curry bio UNCLE BEN'S, pochon 240g ",
"Riz long grain bio UNCLE BEN'S, pochon de 375g ",3.85
"Riz basmati 2min. bio UNCLE BEN'S, pochon 240g ",4.65
"Riz micro ondable 2mn cantonais UNCLE BEN'S, pochon de 250g ",1.19
"Riz complet précuit à la vapeur UNCLE BEN'S, 250G ",0.95
"Riz express 2mn citron&romarin UNCLE BEN'S, pochon de 250g ",0.81
"Coquillette nature micro-ondable 2 minutes U, paquet de 200g ",1.35
"Spaghetti bolognaise micro-ondable 2' U, sachet de 200g ",1.52
"Pâtes banzai noodle saveur boeuf LUSTUCRU, cup de 60g ",1.33
"Pâtes banzai noodle saveur curry LUSTUCRU, cup de 60g ",
"Noodle nouilles sautées saveur boeuf soja LUSTUCRU, 90g ",
"Pâtes banzai noodle saveur poulet LUSTUCRU, cup de 60g ",
